time,dirty,writeback
2023-01-07 15:49:24,0.078125,0
2023-01-07 15:49:23,0.078125,0
2023-01-07 15:49:22,0.09375,0
2023-01-07 15:49:21,0.015625,0
2023-01-07 15:49:20,0.015625,0
2023-01-07 15:49:19,0.09375,0
2023-01-07 15:49:18,0.09375,0
2023-01-07 15:49:17,0.109375,0
2023-01-07 15:49:16,0.109375,0
2023-01-07 15:49:15,0.109375,0
2023-01-07 15:49:14,0.109375,0
2023-01-07 15:49:13,0.109375,0
2023-01-07 15:49:12,0.078125,0
2023-01-07 15:49:11,0.078125,0
2023-01-07 15:49:10,0.078125,0
2023-01-07 15:49:09,0.09375,0
2023-01-07 15:49:08,0.09375,0
2023-01-07 15:49:07,0.09375,0
2023-01-07 15:49:06,0.09375,0
2023-01-07 15:49:05,0.0820312,0
2023-01-07 15:49:04,0.109375,0
2023-01-07 15:49:03,0.109375,0
2023-01-07 15:49:02,0.109375,0
2023-01-07 15:49:01,0.109375,0
2023-01-07 15:49:00,0.109375,0
2023-01-07 15:48:59,0.078125,0
2023-01-07 15:48:58,0.078125,0
2023-01-07 15:48:57,0.078125,0
2023-01-07 15:48:56,0.078125,0
2023-01-07 15:48:55,0.078125,0
2023-01-07 15:48:54,0.078125,0
2023-01-07 15:48:53,0.078125,0
2023-01-07 15:48:52,0.078125,0
2023-01-07 15:48:51,0.015625,0
2023-01-07 15:48:50,0.015625,0
2023-01-07 15:48:49,0.09375,0
2023-01-07 15:48:48,0.09375,0
2023-01-07 15:48:47,0.109375,0
2023-01-07 15:48:46,0.109375,0
2023-01-07 15:48:45,0.109375,0
2023-01-07 15:48:44,0.109375,0
2023-01-07 15:48:43,0.109375,0
2023-01-07 15:48:42,0,0
2023-01-07 15:48:41,0,0
2023-01-07 15:48:40,0,0
2023-01-07 15:48:39,0,0
2023-01-07 15:48:38,0,0
2023-01-07 15:48:37,0,0
2023-01-07 15:48:36,0,0
2023-01-07 15:48:35,0,0
2023-01-07 15:48:34,0,0
2023-01-07 15:48:33,0,0
2023-01-07 15:48:32,0,0
2023-01-07 15:48:31,0,0
2023-01-07 15:48:30,0,0
2023-01-07 15:48:29,0,0
2023-01-07 15:48:28,0,0
